conv_id,emotion,dialogue,target_summary,input_text
hit:10000_conv:20000,surprised,Speaker 209:My girlfriend got me a pet toad today! | Speaker 4:Do you like toads? | Speaker 209:I do! I was so happy when I opened the box and that fat mofo jumped out! | Speaker 4:That was nice of your girlfriend  do you love her?,My girlfriend got me a toad today! I was so shocked and happy!,emotion: surprised dialogue: Speaker 209:My girlfriend got me a pet toad today! | Speaker 4:Do you like toads? | Speaker 209:I do! I was so happy when I opened the box and that fat mofo jumped out! | Speaker 4:That was nice of your girlfriend  do you love her?
hit:10006_conv:20013,joyful,Speaker 516:Last week my daughter was born | Speaker 43:wow  you must have been out of this world | Speaker 516:I was  I still feel happy  specially because of the hardships of the pregnancy | Speaker 43:Only woman knows the hardship and endurance of pregnancy. I am happy for you | Speaker 516:Thanks,Last week when my first daughter was born after a complicated pregnancy and almost having her being born in the car,emotion: joyful dialogue: Speaker 516:Last week my daughter was born | Speaker 43:wow  you must have been out of this world | Speaker 516:I was  I still feel happy  specially because of the hardships of the pregnancy | Speaker 43:Only woman knows the hardship and endurance of pregnancy. I am happy for you | Speaker 516:Thanks
hit:10007_conv:20014,nostalgic,Speaker 43:I found my old diary in the basement. It brought lot of memories | Speaker 513:How nostalgic! Was there anything in there that surprised you? | Speaker 43:my first love letter which i received. I have read that 5 times again lol | Speaker 513:That's so cute. How old were you?,I found my old diary in basement. It brought back lot of memories,emotion: nostalgic dialogue: Speaker 43:I found my old diary in the basement. It brought lot of memories | Speaker 513:How nostalgic! Was there anything in there that surprised you? | Speaker 43:my first love letter which i received. I have read that 5 times again lol | Speaker 513:That's so cute. How old were you?
hit:10009_conv:20019,excited,Speaker 332:I have a hot date this weekend. | Speaker 4:Is it your first date with her? | Speaker 332:Yes it will be | Speaker 4:Where are you taking her? | Speaker 332:I am taking to a movie and the Olive Garden.,I have a hot date this weekend!,emotion: excited dialogue: Speaker 332:I have a hot date this weekend. | Speaker 4:Is it your first date with her? | Speaker 332:Yes it will be | Speaker 4:Where are you taking her? | Speaker 332:I am taking to a movie and the Olive Garden.
hit:10012_conv:20024,content,Speaker 4:I am ok with coming in third in my race. | Speaker 513:Third is very good! What kind of race? | Speaker 4:It was a marathon. | Speaker 513:Oh wow! Do you do a lot of marathons?,I am ok with coming in third in my race.,emotion: content dialogue: Speaker 4:I am ok with coming in third in my race. | Speaker 513:Third is very good! What kind of race? | Speaker 4:It was a marathon. | Speaker 513:Oh wow! Do you do a lot of marathons?
hit:10062_conv:20124,caring,Speaker 540:Sometimes I feel that I have more people around me that want to drive me like a horse rather than love me as a son. But  I guess that's not true. It's just my feelings. | Speaker 313:Sometimes it can be true. Don't be taken for a run  | Speaker 540:In many circumstances  I feel as though I'm confused by situations in my life. I hope that everything turns out for the best. | Speaker 313:I hope that everything turns out the best for you too! ,Sometimes it feels like I have more people around me that want to drive me like a horse rather than love me as a son.,emotion: caring dialogue: Speaker 540:Sometimes I feel that I have more people around me that want to drive me like a horse rather than love me as a son. But  I guess that's not true. It's just my feelings. | Speaker 313:Sometimes it can be true. Don't be taken for a run  | Speaker 540:In many circumstances  I feel as though I'm confused by situations in my life. I hope that everything turns out for the best. | Speaker 313:I hope that everything turns out the best for you too! 
hit:10068_conv:20137,caring,Speaker 302:My wife's out of town right now on business. She has to go on these trips a few times a year. I miss her a lot. | Speaker 580:That's completely understandable. Have you tried distracting yourself with hobbies or productive chores? | Speaker 302:Yeah I do. I usually go out and catch up with friends a lot. Plus I know she's working hard to help provide for us  so I greatly appreciate it. | Speaker 580:That's the best thing you can do really. I hope she comes back soon for your sake! | Speaker 302:She should! Thanks for hearing me out  it helps a lot!,My wife is on a business trip right now. I miss her quite a bit but I know she works these kind of jobs to help provide for our household and I greatly appreciate it. I love her so much.,emotion: caring dialogue: Speaker 302:My wife's out of town right now on business. She has to go on these trips a few times a year. I miss her a lot. | Speaker 580:That's completely understandable. Have you tried distracting yourself with hobbies or productive chores? | Speaker 302:Yeah I do. I usually go out and catch up with friends a lot. Plus I know she's working hard to help provide for us  so I greatly appreciate it. | Speaker 580:That's the best thing you can do really. I hope she comes back soon for your sake! | Speaker 302:She should! Thanks for hearing me out  it helps a lot!
hit:10091_conv:20183,anticipating,Speaker 203:I had a job interview yesterday and it went great  so I'm expecting for them to call soon. | Speaker 580:I'm in the same boat. I'm so happy to hear that and I hope you get the job! | Speaker 203:Thank you!  I look forward to working for that company because it seems really nice and they pay good salaries. | Speaker 580:Companies that pay their workers well equals happy workers!,I had a job interview yesterday and it went great_comma_ so I'm expecting for them to call soon.  I look forward to working for that company_comma_ since it seem really nice.,emotion: anticipating dialogue: Speaker 203:I had a job interview yesterday and it went great  so I'm expecting for them to call soon. | Speaker 580:I'm in the same boat. I'm so happy to hear that and I hope you get the job! | Speaker 203:Thank you!  I look forward to working for that company because it seems really nice and they pay good salaries. | Speaker 580:Companies that pay their workers well equals happy workers!
hit:10092_conv:20185,apprehensive,Speaker 349:In two weeks I'll be back teaching with a brand new group of kids. | Speaker 513:Are you excited for the new group? | Speaker 349:I am  but slightly nervous too. | Speaker 513:Well  I hope it goes well!,I always feel nervous at the start of a new school year.  It's hard to know how the students will be_comma_ and how they will work together.,emotion: apprehensive dialogue: Speaker 349:In two weeks I'll be back teaching with a brand new group of kids. | Speaker 513:Are you excited for the new group? | Speaker 349:I am  but slightly nervous too. | Speaker 513:Well  I hope it goes well!
hit:10104_conv:20209,ashamed,Speaker 670:I ate a whole gallon of ice cream by myself in one sitting and now I'm not feeling too happy. | Speaker 228:Oh  I could do that if I didn't have bad teeth and can't handle the cold. I would regret it if I did though because I really need to lose some weight. | Speaker 670:Yeah  I'm telling myself that its okay since it was just a one time thing. I'll walk it off tomorrow!  | Speaker 228:Lol  burn those calories. Hope you have a high metabolism.,I ate a whole pint of ice cream by myself in one sitting.,emotion: ashamed dialogue: Speaker 670:I ate a whole gallon of ice cream by myself in one sitting and now I'm not feeling too happy. | Speaker 228:Oh  I could do that if I didn't have bad teeth and can't handle the cold. I would regret it if I did though because I really need to lose some weight. | Speaker 670:Yeah  I'm telling myself that its okay since it was just a one time thing. I'll walk it off tomorrow!  | Speaker 228:Lol  burn those calories. Hope you have a high metabolism.
hit:10110_conv:20221,ashamed,Speaker 349:My son got in big trouble at school.  He was very mean to his best friend  and I had to call his mom and explain what had happened. | Speaker 302:That's terrible when friends fight. What was it over? | Speaker 349:He wasn't even upset with his friend  he was upset with someone else.  I felt so bad having to explain it to his friends mom. | Speaker 302:That's got to be a tough phone call to make. Did you two make amends or is she very upset? | Speaker 349:She was fine with it.  She knew he was in big trouble at home. | Speaker 302:Uh oh don't want to be that kid that's for sure!,My son got in big trouble at his school.  I felt so embarrassed when it happened.,emotion: ashamed dialogue: Speaker 349:My son got in big trouble at school.  He was very mean to his best friend  and I had to call his mom and explain what had happened. | Speaker 302:That's terrible when friends fight. What was it over? | Speaker 349:He wasn't even upset with his friend  he was upset with someone else.  I felt so bad having to explain it to his friends mom. | Speaker 302:That's got to be a tough phone call to make. Did you two make amends or is she very upset? | Speaker 349:She was fine with it.  She knew he was in big trouble at home. | Speaker 302:Uh oh don't want to be that kid that's for sure!
