conv_id,emotion,dialogue,target_summary,input_text
hit:9023_conv:18046,jealous,Speaker 282:My neighbor just purchased my dream car and parks it in his driveway everyday.  I feel like the car is taunting me. | Speaker 244:You must be a little jealous.  Maybe its time to save up for your own dream car? | Speaker 282:Or steal his.  I am just kidding of course.  It might be time to trade in my nice practical car for one like his. | Speaker 244:I mean pro's and con's... right?,My neighbor actually purchased a dream car of mine and I see it parked in his driveway everyday just taunting me,emotion: jealous dialogue: Speaker 282:My neighbor just purchased my dream car and parks it in his driveway everyday.  I feel like the car is taunting me. | Speaker 244:You must be a little jealous.  Maybe its time to save up for your own dream car? | Speaker 282:Or steal his.  I am just kidding of course.  It might be time to trade in my nice practical car for one like his. | Speaker 244:I mean pro's and con's... right?
hit:9024_conv:18049,impressed,Speaker 525:I was watching jeopardy with my friend the other day  and the cateogry was british literature. | Speaker 438:Did you know all the answers?  I wouldn't be too good at it. | Speaker 525:Lol I didn't know squat  but my buddy knew every freaking question! | Speaker 438:Wow  impressive!  I'd have to get some category like Kids or Nutrition to know much of anything. ha ha,i was watching jeopardy with a friend the other day and the category was british literature. he crushed it.,emotion: impressed dialogue: Speaker 525:I was watching jeopardy with my friend the other day  and the cateogry was british literature. | Speaker 438:Did you know all the answers?  I wouldn't be too good at it. | Speaker 525:Lol I didn't know squat  but my buddy knew every freaking question! | Speaker 438:Wow  impressive!  I'd have to get some category like Kids or Nutrition to know much of anything. ha ha
hit:9042_conv:18085,terrified,Speaker 238:i was scared walking home the other night | Speaker 644:Uh oh  were you alone? Hopefully you didn't have to go very far! That can be super scary for sure. | Speaker 238:yea i had to walk down a dark wooded path | Speaker 644:Well that's just the worst. At least you're okay now! I don't know how you managed it.,i was scared walking home the other night,emotion: terrified dialogue: Speaker 238:i was scared walking home the other night | Speaker 644:Uh oh  were you alone? Hopefully you didn't have to go very far! That can be super scary for sure. | Speaker 238:yea i had to walk down a dark wooded path | Speaker 644:Well that's just the worst. At least you're okay now! I don't know how you managed it.
hit:9052_conv:18104,proud,Speaker 7:Our team have achieved the best project in IT department. | Speaker 238:what project is that | Speaker 7:It is about using artificial intelligence in processing client claim to detect fraud. | Speaker 238:oh that sounds interesting,Our team have achieved the best project in IT department.,emotion: proud dialogue: Speaker 7:Our team have achieved the best project in IT department. | Speaker 238:what project is that | Speaker 7:It is about using artificial intelligence in processing client claim to detect fraud. | Speaker 238:oh that sounds interesting
hit:9054_conv:18109,anxious,Speaker 238:i cant wait until next week | Speaker 296:Why is that? | Speaker 238:the kids go back to school | Speaker 296:Lol! Ah- Well cherish them while you can in the summers even though it can be tiring :),i cant wait until next week,emotion: anxious dialogue: Speaker 238:i cant wait until next week | Speaker 296:Why is that? | Speaker 238:the kids go back to school | Speaker 296:Lol! Ah- Well cherish them while you can in the summers even though it can be tiring :)
hit:9055_conv:18111,annoyed,Speaker 322:I went to the grocery store and I had to bag my own groceries. | Speaker 644:Well that's pretty annoying. Aren't they supposed to have people there who do that for you? | Speaker 322:Yeah  that's what I thought.  It was quite irritating. | Speaker 644:If that happens again  you should tell them they should have to pay you the appropriate wage to do work that they're supposed to be doing themselves. That's insane!,I went to the grocery store and I had to bag my own groceries.  It was quite irritating. ,emotion: annoyed dialogue: Speaker 322:I went to the grocery store and I had to bag my own groceries. | Speaker 644:Well that's pretty annoying. Aren't they supposed to have people there who do that for you? | Speaker 322:Yeah  that's what I thought.  It was quite irritating. | Speaker 644:If that happens again  you should tell them they should have to pay you the appropriate wage to do work that they're supposed to be doing themselves. That's insane!
hit:9057_conv:18114,guilty,Speaker 4:I are my roommates pizza  I feel bad. | Speaker 322:Did you enjoy it? | Speaker 4:Yes  it was really good. | Speaker 322:Well  maybe you won't do it again.,I ate my roommates pizza_comma_ I feel bad.,emotion: guilty dialogue: Speaker 4:I are my roommates pizza  I feel bad. | Speaker 322:Did you enjoy it? | Speaker 4:Yes  it was really good. | Speaker 322:Well  maybe you won't do it again.
hit:9066_conv:18133,afraid,Speaker 238:i was scared walking home the other night | Speaker 126:Why were you scared | Speaker 238:cause it was dark and a wooded area | Speaker 126:That does sound a little scary,i was scared walking home the other night,emotion: afraid dialogue: Speaker 238:i was scared walking home the other night | Speaker 126:Why were you scared | Speaker 238:cause it was dark and a wooded area | Speaker 126:That does sound a little scary
hit:9076_conv:18153,proud,Speaker 1:I cooked for 20 people. All thank to Youtube. | Speaker 126:What did you cook | Speaker 1:I cooked lasagna and pizza. | Speaker 126:That sounds very good right now,I cooked for 20 people. All thank to Youtube.,emotion: proud dialogue: Speaker 1:I cooked for 20 people. All thank to Youtube. | Speaker 126:What did you cook | Speaker 1:I cooked lasagna and pizza. | Speaker 126:That sounds very good right now
hit:9077_conv:18155,anticipating,Speaker 1:I can't wait to buy some cake this weekend. Been craving cakes. | Speaker 238:what kind of cake are you going to get ? | Speaker 1:I might get buttercream. Chocolate is tempting  too. Wish I could get both lol. | Speaker 238:that does sound good,I can't wait to buy some cake this weekend. Been craving cakes.,emotion: anticipating dialogue: Speaker 1:I can't wait to buy some cake this weekend. Been craving cakes. | Speaker 238:what kind of cake are you going to get ? | Speaker 1:I might get buttercream. Chocolate is tempting  too. Wish I could get both lol. | Speaker 238:that does sound good
hit:9095_conv:18190,excited,Speaker 238:oh thats awesome | Speaker 438:Yeah  I've never been able to lose weight this well and I've tried so many things.   | Speaker 238:keep it up!,I have been working to lose weight for 4 months now and just weighed myself! I'm 30 pounds down!,emotion: excited dialogue: Speaker 238:oh thats awesome | Speaker 438:Yeah  I've never been able to lose weight this well and I've tried so many things.   | Speaker 238:keep it up!
hit:9102_conv:18204,prepared,Speaker 220:I am packed a week ahead of time for my vacation  it's freeing! | Speaker 322:You must be so excited! | Speaker 220:I am but it feels even better knowing I don't need to stress over my luggage. | Speaker 322:I hope you have a great time!,I am packed a week ahead of time for my vacation.,emotion: prepared dialogue: Speaker 220:I am packed a week ahead of time for my vacation  it's freeing! | Speaker 322:You must be so excited! | Speaker 220:I am but it feels even better knowing I don't need to stress over my luggage. | Speaker 322:I hope you have a great time!
hit:9102_conv:18205,ashamed,Speaker 322:I stole a sandwich from one of my students.  | Speaker 220:How did you do that? | Speaker 322:I took it from his lunchbox.  I feel so guilty for doing that. | Speaker 220:Wow  that's awful but you know  we all make dumb mistakes like that in desperate times.,I stole a sandwich from one of my students.  I feel so guilty for doing that.,emotion: ashamed dialogue: Speaker 322:I stole a sandwich from one of my students.  | Speaker 220:How did you do that? | Speaker 322:I took it from his lunchbox.  I feel so guilty for doing that. | Speaker 220:Wow  that's awful but you know  we all make dumb mistakes like that in desperate times.
